prefix_len,prefix,count,sample_normalized
4,3002,1580,300222
4,7903,1569,79039479332
4,2557,1564,255784786309
4,4000,1562,400007
4,0527,1544,0527428645
4,9744,1542,97444996538
4,5190,1524,519000
4,2660,1524,266000
4,9177,1518,917738660080
4,5181,1518,518101
4,1514,1515,15146598789
4,3008,1514,3008280486
4,8600,1510,8600754919
4,0444,1504,044403126
4,3366,1503,33668752427
4,1381,1498,13810479705
4,2332,1496,233209592257
4,4500,1495,450001
4,6597,1494,6597274941
4,5071,1487,507141650
4,5025,1487,502554903
4,7777,1482,77777170
4,3365,1477,3365625
4,8683,1464,868382274206
4,7495,1452,74959358200
4,8860,1448,8860916380623
4,4417,1447,4417525
4,9180,1438,918013332218
4,3150,1437,315010
4,5084,1436,508464400
4,6598,1433,6598459159
4,5668,1432,566861480
4,1101,1426,1101003
4,8689,1420,8689866668989
4,2136,1404,213661939939
4,2121,1403,212102
4,5092,1396,509215570
4,3333,1386,3333158726
4,1390,1371,13901114491
4,5895,1366,589505102
4,1220,1364,122020
4,1236,1362,12369294
4,5010,1361,501004967
4,8652,1357,8652203700
4,0321,1352,03218527771
4,3120,1347,312020
4,5075,1342,507564785
4,9109,1341,910909
4,5048,1341,50487874525
4,9945,1338,994558950520
4,2609,1336,260900
4,0526,1333,0526096888
4,9170,1332,917033367828
4,0443,1331,044326276
4,2003,1328,200341
4,5056,1324,505612806
4,1403,1323,14036905210
4,0563,1319,0563700205
4,4881,1315,48812222
4,1079,1304,1079809949
4,5029,1298,502926262
4,2783,1297,27837789364
4,1351,1294,13513138
4,9620,1290,9620799219426
4,5058,1290,505842480
4,5078,1282,507858418
4,5290,1281,529039708
4,8639,1281,863911826577
4,5641,1267,564126010
4,5024,1267,502470444
4,1008,1261,100873
4,5068,1252,506824693
4,5590,1251,559003210
4,3805,1247,380503129554
4,7916,1245,79166722070
4,1100,1235,1100000
4,5027,1233,502788129
4,4411,1232,441162710047
4,8647,1232,8647222819
4,7985,1226,79857624292
4,3360,1224,33603811132
4,5617,1223,561757566
4,6562,1221,6562533288
4,6591,1220,6591799832
4,3247,1219,32473288428
4,6341,1209,6341433
4,5053,1207,505399908
4,1209,1202,12099783
4,2500,1201,250033
4,4414,1194,441442398008
4,2420,1187,242066501094
4,0470,1186,047031111
4,4100,1177,410041789300032
4,1604,1176,16048768769
4,3809,1174,380951848088
4,0333,1171,03332510667
4,4419,1169,441942745219
4,5049,1169,504966316
4,2220,1165,222020
4,9054,1156,905447634029
4,1212,1155,121210
4,1160,1150,116011
4,2217,1147,221773164112
4,5280,1146,528004270
4,5552,1137,55528527
4,9677,1137,967733216396
4,2004,1132,200415
4,2250,1124,22507936061
4,6590,1121,6590078811
4,5030,1119,503040695
4,5072,1118,50722098
4,2300,1117,23000000000
4,7100,1117,710061
4,5091,1114,509126362
4,5028,1112,502836692
4,1121,1111,11216662222
4,8525,1104,85254230123
4,6581,1102,6581811077
4,5080,1100,508022022
4,8681,1098,8681206048
4,1860,1095,18608171574
4,5039,1085,503958850
4,8210,1085,821095551678
4,1905,1078,19053304788
4,5022,1075,502230367
4,3165,1075,31653181129
4,3069,1074,306941537004
4,3376,1073,33761051555
4,2222,1070,2222209
4,1780,1066,17803991190
4,6509,1061,65099998
4,5079,1061,507944640
4,0564,1052,0564265015
4,2210,1052,221070
4,5047,1042,504781595
4,2150,1040,215000
4,1917,1039,19179162527
4,3363,1038,3363655195
4,4415,1035,441586250007
4,5554,1032,555493118
4,3162,1031,31621842742
4,5037,1030,5037797731
4,3306,1027,330607838909
4,5073,1026,507327787
4,5544,1025,554400193
4,3212,1020,3212195004
4,9178,1017,917899933173
4,4332,1015,43321118
4,9477,1014,94772200486
4,5095,1011,509550855
4,5595,1010,5595991177030
4,5051,1009,505103150
4,5522,1008,552295533
4,3161,1006,31618998653
4,9184,1005,918492032536
4,8666,1004,86666668
4,5599,1003,559993989
4,0423,1002,042397755
4,4416,999,441691661126
4,3332,993,3332777797
4,5090,988,509088842
4,3000,987,300000
4,1202,985,12022560363
4,6142,982,61423276668
4,3250,982,325061792
4,5059,975,505919683
4,5577,975,557777314
4,5564,972,556453178
4,5052,970,505248804
4,1818,969,181803
4,0569,961,0569794774
4,3300,960,3300100
4,5074,951,507460351
4,5036,951,503673430
4,9670,951,967000000000
4,0500,950,050000
4,5014,945,501440145
4,2720,943,2720658
4,5060,941,506006533
4,0420,941,042099787
4,5005,938,500503116008
4,9192,936,919220942934
4,2341,929,23412669970
4,1500,919,1500484007
4,1234,913,123456789
4,2323,911,232305
4,4673,908,46736990800
4,1313,907,131303
4,1919,906,19192558279
4,5011,904,501151118
4,5031,902,503169669
4,8699,900,869912870394
4,5076,897,50767972137
4,9251,895,92512652525
4,9662,885,96622566183
4,9705,872,970599310552
4,6140,871,61401725749
4,1515,870,151501
4,4176,867,41764501750
4,1520,855,152020
4,7707,854,77073233300
4,9175,853,917516305326
4,2211,853,221121
4,5520,849,55205214
4,1360,846,13605054189
4,1380,841,13802785171
4,2130,838,2130662721392
4,1141,836,1141574648
4,1851,836,18516180084
4,8656,836,865662023150
4,5566,834,556650570
4,9189,830,918909402744
4,5021,822,502186009
4,5018,820,501807730
4,9379,819,93799336645
4,4444,814,44444444
4,1020,813,102019
4,3364,813,33648306730
4,9682,812,96824499520
4,3434,812,343474704
4,5521,812,552111675
4,7926,810,79265850345
4,1210,805,12100020
4,2120,802,212020
4,1753,800,175369131
4,5081,799,508133067
4,6567,795,65671953
4,8693,795,86932314542
4,6141,793,614106058
4,9179,789,91799832
4,4178,788,41786534061
4,5020,788,502066847
4,3939,786,393902
4,5551,782,555133354
4,1300,781,13001977088
4,5016,779,501616143
4,4368,769,43682737
4,9187,769,9187778452529
4,7921,768,79218698009
4,5550,767,55503525
4,4362,767,43622292
4,9173,764,917399700027
4,4363,764,43630700
4,0425,762,042525787
4,5043,758,5043214442
4,1420,756,142019
4,1352,756,13522134138
4,0437,754,043747237
4,8190,752,8190000000
4,1832,752,18328933330
4,5082,751,508207366
4,5094,750,509450973
4,3367,750,33679678373
4,5023,748,502356765
4,2438,748,243817518798
4,0400,746,0400402388
4,1613,741,16138522618
4,2140,740,214067878
4,6563,738,6563314222
4,5284,736,528479670
4,5038,736,503876470
4,8691,734,86917521875
4,3584,733,358458084880
4,1717,732,171708
4,4413,730,441372724085
4,5012,730,501244848
4,7912,730,79122421552
4,1011,729,101101
4,7918,728,79186578679
4,5300,728,530000000
4,5610,717,561060874
4,1620,713,162019
4,5017,710,501770494
4,3620,709,36203112328
4,1151,709,115146606167
4,9185,708,9185405754
4,5371,708,53715016
4,2608,708,260894
4,2320,704,232020
4,1320,703,132020
4,4395,702,43951119
4,5032,698,503207972
4,1131,697,1131312
4,5611,696,561135977
4,2257,694,225763
4,9110,692,911010101010
4,8633,691,863357920599
4,5556,690,55569944
4,2920,690,292020
4,1720,687,17204092934
4,7905,687,79053366700
4,2111,686,2111103
4,5665,683,566557499
4,8102,682,8102018
4,5086,681,508699776
4,5033,679,5033114874
4,8800,675,88001844460360
4,3519,674,3519205551
4,0438,673,043862346
4,3131,673,313106
4,5099,672,509932932
4,6500,672,6500000
4,0427,672,042717172
4,2424,671,242403
4,8612,671,8612345678
4,9183,670,918374215172
4,1891,670,18910528833
4,5230,669,523000
4,1310,666,131052
4,9182,665,91829094
4,0430,664,043043622
4,5057,659,505751838
4,5545,659,554516768
4,3249,659,32497737735
4,9639,657,963958208677
4,5000,657,500022030
4,3003,656,3003341440
4,3001,654,300160
4,8654,649,865468391865
4,8688,648,8688196493
4,3737,644,37379993337
4,2101,643,2101005
4,5291,639,529119320
4,0450,638,045082234
4,3535,635,353504
4,5547,635,55476813
4,4916,635,491697
4,1289,633,12899800149
4,3932,633,393276959472
4,0213,632,02134986504
4,0565,630,0565960003
4,4450,629,44509134
4,5533,629,553370009
4,1010,629,101019
4,4226,628,42261000
4,5660,627,566030321
4,4403,627,44037777
4,7702,627,77024431343
4,2874,627,287464504
4,0719,625,071985
4,3749,625,37494990991
4,1281,623,12818259174
4,1350,622,13501088828
4,2626,620,262692602062
4,3736,620,37369296454
4,5252,618,525293387
4,4219,618,421917578785
4,8674,618,867457310848
4,5699,616,569901199
4,5292,615,529286688
4,3712,614,37125944534
4,2131,613,2131305
4,0655,611,065545482
4,7705,609,770544368
4,1144,609,11440061
4,1039,608,103921418
4,1022,608,102208
4,4366,607,436602126655
4,9471,607,94715199076
4,3343,607,3343939
4,9186,605,918698784121
4,3164,604,31642436734
4,3020,604,302020
4,3526,603,352691341431
4,8523,603,85236978311
4,3222,602,3222204
4,3368,599,33685354145
4,8672,599,8672759925
4,6592,598,6592216808
4,1120,597,112020
4,1161,595,1161605
4,5585,594,558550200
4,6272,594,6272020
4,7910,594,79109719509
4,2520,594,252019
4,0653,593,065391133
4,5565,587,556531356
4,9965,581,996596695021
4,5530,580,553083947
4,5575,579,557527810
4,6145,579,61450643584
4,9172,577,917276116895
4,6143,577,61437289979
4,3191,575,3191905
4,2798,575,27985501
4,5523,574,552304905
4,5098,574,509853138
4,6285,573,6285334653493
4,6594,571,6594200717
4,6738,569,6738749991
4,9650,568,96504754264
4,3232,566,3232477223317
4,2772,565,27729850462
4,5582,565,558230950
4,5591,564,559183853
4,5571,563,557140801
4,3598,563,359897000000
4,6568,563,6568187008
4,2912,562,29122502
4,0431,562,043142396
4,2189,561,218923812763
4,9663,561,96638571200
4,5097,558,509725917
4,4480,558,448000000000
4,5559,557,555927758
4,2376,557,237691757645
4,3220,556,322000
4,1920,556,19206602423
4,0440,555,044087000
4,9105,553,9105656
4,5593,552,559371000
4,2491,550,249118224666
4,2727,549,272701
4,1778,548,17789283682
4,6564,548,65641330
4,2137,547,213790274297
4,5529,546,552915718
4,4394,546,43944678
4,4399,546,43991113
4,1347,544,13472729520
4,5539,543,553991139
4,2255,542,225538
4,0544,538,0544740868
4,5500,538,550019498877381
4,1306,537,13067167111
4,5282,537,528294168
4,5524,535,552445443
4,0522,534,0522688176
4,9370,531,93700805019
4,5580,530,55800037
4,7920,529,79202126533
4,4672,528,46729094191
4,5298,528,529897752
4,6593,526,6593389319
4,9929,526,992939242414
4,1646,524,16464791111
4,5622,522,562210959
4,2620,521,262000
4,5019,521,501953514
4,8658,520,865811449
4,7928,518,79289539494
4,1191,517,1191901
4,3168,516,3168677177
4,3213,515,3213742482
4,1631,514,16314887804
4,1703,513,17039536363
4,3307,512,330788370
4,8686,512,86861357158
4,3248,510,32484086542
4,5283,510,528374801
4,5150,510,515098246
4,2009,507,200959
4,6012,507,60122266561
4,3444,507,3444470621
4,8682,506,8682291
4,5636,505,563611622
4,4072,505,40723220024
4,2260,504,226034304
4,6166,504,616667025
4,4369,501,4369911166663
4,4225,501,42252909
4,1404,501,14044838618
4,7962,497,79629546561
4,9893,494,989347695984
4,2550,494,25501200
4,5562,494,556299591
4,9610,492,96103618630
4,4162,492,41623668
4,5288,491,528854549
4,5210,491,521010415
4,5102,490,5102030
4,1650,489,16507418493
4,3630,488,36302281965
4,3579,486,35799808862
4,3218,486,3218246769
4,2588,485,258820208291
4,3911,484,3911111
4,3004,484,300400
4,4383,484,43830082
4,2525,483,252508
4,7727,481,77272569728
4,3378,479,33787550628
4,4343,479,43436619
4,3800,478,3800675555551
4,5536,478,553663753
4,5101,478,5101002
4,5041,477,504127427
4,2350,476,2350000000000
4,5535,475,553558747
4,3030,475,3030380
4,8695,474,869515043313
4,6104,473,610455044144
4,5598,472,559855260
4,9731,471,97317232444
4,1181,471,1181801
4,1616,471,161605
4,9130,471,913062
4,9176,471,917696070084
4,5543,470,554325122
4,3944,469,39448762
4,7927,469,79272772932
4,5269,466,526914666
4,5096,466,509660066
4,1414,466,141406
4,2784,463,27844425363
4,6583,462,6583876453
4,3369,462,336968104
4,3009,462,3009312601
4,2828,461,282804
4,3113,461,31139710
4,5570,460,55703147
4,9626,460,96264625161
4,4351,459,43519400
4,2141,459,214100
4,2929,459,292906
4,7915,456,79156535589
4,3725,455,37256812252
4,5557,454,55578053
4,5013,454,501391011
4,5103,454,5103319514
4,2711,454,27114405656
4,2640,454,264000000000
4,1343,452,13439087448
4,5558,451,555879713
4,4074,451,40740161115
4,2335,451,233540925817
4,7917,450,79174343524
4,1301,450,13011151012
4,1366,450,13662115095
4,7771,450,77712088486
4,1678,449,16786222731
4,5299,448,529999616
4,3210,447,321010101010
4,1331,444,13311394921
4,5260,444,526061223
4,3636,442,363610
4,5104,441,5104751096
4,5553,440,55533474
4,0481,440,048183111
4,5512,439,551223334
4,0421,439,042197000
4,1214,438,12146745954
4,5581,437,558177290
4,2896,437,28969270
4,5518,436,551855593
4,2162,436,21623260026
4,5568,435,556868790
4,3151,435,3151995785
4,0720,435,072009
4,1407,433,14074671234
4,5640,432,564040587
4,8642,432,8642659666
4,5083,430,508374727
4,5678,430,567898722
4,5613,430,561301325
4,4228,429,42282592
4,5540,429,554096002
4,3375,428,3375689
4,1355,428,13552206292
4,2659,428,265991122991
4,2776,427,277604065
4,5572,426,557269359
4,1262,425,1262607
4,2254,425,22548158001
4,2666,424,26667281
4,1222,424,122206
4,9871,424,987123
4,9640,423,96407704488609
4,4901,422,4901712860388
4,1516,422,15168511960
4,5519,422,551999958
4,2030,422,2030115
4,3153,421,3153061115
4,1171,421,1171705
4,5026,420,502609260
4,4222,420,42222126
4,5534,420,553488528
4,5114,420,511400
4,0345,419,03452964971
4,3322,418,332211
4,5527,418,552724947
4,3443,418,3443579800
4,1333,417,13331092757
4,3445,417,3445444111
4,2151,416,2151507
4,9685,415,968599609761
4,5264,414,526466100
4,1240,413,12406453050
4,5281,411,528111131
4,3442,411,344224104
4,5666,411,566668517
4,5263,411,526398484
4,1519,410,15199098203
4,1858,408,18583652418
4,4427,408,44274500
4,1323,408,1323201
4,5589,407,558944777
4,7967,407,7967741260
4,3180,407,31800000000
4,2014,406,2014555
4,4400,406,44000000
4,9292,406,9292336162200
4,5040,405,5040399
4,4141,404,414103
4,7956,403,7956842387
4,5089,401,508999150
4,5670,401,567016340
4,5592,400,559265862
4,0657,399,065738312
4,5667,398,566734589
4,8601,398,8601377057345
4,1252,398,125289141
4,1007,397,1007563621
4,9669,397,966966504580700
4,2771,397,27712486832
4,0568,397,0568907688
4,6282,396,6282180026666
4,3622,396,3622292
4,2013,395,201368
4,1272,395,1272000
4,5586,395,558619120
4,0525,395,0525435588
4,9050,395,905005167
4,3752,395,375292677786
4,8536,394,85362835115
4,3382,394,33826754
4,9163,394,916361572106
4,1820,393,18201279866
4,2779,393,27799587646
4,7913,393,79139930303
4,7500,392,7500075
4,7925,392,79250689988
4,5594,391,559418517
4,5626,390,562613370
4,2542,389,25420781346
4,0306,387,03067426795
4,9750,386,97502578088
4,4418,386,441895812462
4,8813,385,8813000
4,3816,385,381641078185
4,4410,385,441010101010
4,1206,384,12068512131
4,9378,384,93788889085
4,4161,384,41617950
4,2797,384,27973563
4,5537,383,553775928
4,1002,382,1002000
4,5271,381,527178793
4,1850,381,18502723232
4,3488,381,3488037939
4,3256,380,32566634243
4,4454,380,44544556
4,2177,380,21779347
4,1746,380,17460002
4,5639,379,563987983
4,0455,379,045596213
4,5625,378,562567209
4,5662,378,566222249
4,5656,377,565698868
4,5596,376,559625569
4,5531,375,553143393
4,3905,374,390500904
4,1881,374,18811539063
4,2665,373,26658185528
4,2781,372,27813498260
4,3467,372,34672718532
4,4447,371,44471448
4,5286,370,528667788
4,1371,370,13718545841
4,9666,369,966664794675
4,1909,368,19092543763
4,1353,368,13535906559
4,5614,367,561438854
4,4676,367,46769495851
4,2410,366,24107243257
4,2966,366,296665804
4,5573,365,557307823
4,8528,365,8528866642115
4,1305,364,13057943784
4,2637,362,263774935195
4,6391,361,639177798717
4,3111,361,3111101
4,2887,361,2887000
4,6586,360,6586608765
4,4432,360,44321551
4,4163,360,41630036
4,7812,360,78129210191
4,0480,360,0480136
4,1501,359,15010311116
4,0301,359,03012000514
4,0521,359,0521663230
4,1581,359,15811095526
4,4540,359,4540232
4,2627,358,26273666
4,5093,358,509370176
4,5532,358,5532988284836
4,4545,356,454553277737
4,3464,356,34649397993
4,1122,356,112220
4,5621,356,562109370
4,5105,356,510565387
4,3838,356,383805
4,3338,354,33383581
4,1617,354,16174920408
4,5528,354,552865092
4,3323,354,3323687869
4,1336,353,13366127101
4,2642,353,2642707
4,5576,352,557616414
4,0100,352,01001719102
4,4949,352,49491632991141
4,3946,351,39466499
4,5597,350,559729006
4,5653,350,565375567
4,2262,350,2262180736
4,0244,350,024439445
4,1862,349,18622657616
4,4607,348,460701
4,5287,348,528711171
4,3460,348,34603728700
4,3121,348,312150004
4,5677,347,567756339
4,3629,346,362936904
4,3569,345,35699987279
4,7775,345,77750282081
4,3311,345,3311291408
4,2501,345,2501242
4,5538,344,55388171
4,9122,344,912266661166
4,5546,344,554696828
4,5635,343,563528896
4,0322,343,03229211234
4,3018,343,3018524993
4,3983,342,3983112
4,1312,341,13124988888
4,1714,340,17143004780
4,4701,340,47018111
4,0674,340,067418568
4,0652,340,065263995
4,0201,339,0201111492932
4,2252,338,225222120899
4,9687,337,96872223789
4,9607,337,9607903799
4,1531,336,15313779870
4,4429,336,44297040
4,7909,336,79099455224
4,1203,335,120312
4,3114,335,31140522
4,0255,335,0255787779977
4,5620,334,562060506
4,3987,333,398735277
4,1201,333,12017556001
4,5151,333,515101
4,9150,332,91509867621
4,1393,331,1393902
4,2507,331,250788501043
4,1831,331,18311000608
4,5647,331,564742508
4,9252,331,92526059158
4,3982,331,398268404
4,5541,330,554153098
4,9736,329,97366664666
4,5587,328,55877098
4,0543,328,0543669800
4,5295,328,529578707
4,1508,325,15085582455
4,5672,324,567287801
4,4455,324,44554454
4,2802,322,28023833
4,5513,321,5513991230710
4,2024,321,2024317111
4,2661,321,266100
4,9005,320,9005339382787
4,1770,320,17707446249
4,8662,320,8662108015
4,5549,319,554965176
4,3663,319,3663593
4,5675,318,567590530
4,1330,318,13301316993
